step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
3505,112.16,69.437187,63.602824,0.3,0.298563,0.3,0.298563,0.3,0.3,68.40712,67.530404,76.25804,167.21756,0.000837,0.358258,FORWARD
3506,112.192,65.485856,65.28903,0.3,0.298582,0.3,0.298582,0.3,0.3,63.674144,62.852319,76.29572,167.25524,0.000772,0.358258,FORWARD
3507,112.224,62.855898,69.252035,0.3,0.298594,0.3,0.298594,0.3,0.3,64.724158,62.185126,76.3334,167.29292,0.000772,0.358258,FORWARD
3508,112.256,66.126238,69.323873,0.3,0.298602,0.3,0.298602,0.3,0.3,70.312118,66.236974,76.37108,167.3306,0.000772,0.358258,FORWARD
3509,112.288,67.942866,70.376563,0.3,0.298607,0.3,0.298607,0.3,0.3,62.513131,72.250321,76.40876,167.36828,0.000772,0.358258,FORWARD
3510,112.32,63.657352,66.968103,0.3,0.298611,0.3,0.298611,0.3,0.068465,63.773568,72.854189,76.44644,167.40596,0.000772,0.358258,FORWARD
3511,112.352,70.217844,61.715967,0.3,0.298571,0.3,0.298571,0.3,0.3,67.58882,68.053894,76.46528,167.46876,0.000837,0.358258,FORWARD
3512,112.384,66.851646,65.260206,0.3,0.298587,0.3,0.298587,0.3,0.3,69.20627,70.95137,76.50296,167.50644,0.000772,0.358258,FORWARD
3513,112.416,67.971694,65.689686,0.3,0.298598,0.3,0.298598,0.3,0.3,69.588369,65.620827,76.54064,167.54412,0.000772,0.358258,FORWARD
3514,112.448,67.594469,70.065429,0.3,0.298604,0.3,0.298604,0.3,0.3,64.038884,63.34431,76.57832,167.5818,0.000772,0.358258,FORWARD
3515,112.48,67.852815,72.901802,0.068452,0.068452,0.230536,0.068452,0.3,0.3,68.829774,69.63095,76.616,167.62576,0.000837,0.358258,FORWARD
3516,112.512,67.85621,65.824281,0.3,0.3,0.251375,0.3,0.3,0.3,68.687924,67.961363,76.65368,167.66344,0.000772,0.545455,FORWARD
3517,112.544,68.488862,67.706895,0.3,0.299649,0.265962,0.299649,0.3,0.068007,67.791852,74.543047,76.69136,167.70112,0.000772,0.545455,FORWARD
3518,112.576,68.301291,64.906392,0.3,0.299356,0.276174,0.299356,0.3,0.3,65.84437,66.198811,76.7102,167.75764,0.000772,0.427083,FORWARD
3519,112.608,63.710015,70.608977,0.3,0.29909,0.283322,0.29909,0.3,0.0683,60.463207,73.464332,76.74788,167.8016,0.000837,0.385403,FORWARD
3520,112.64,63.670813,66.401337,0.3,0.298939,0.288325,0.298939,0.3,0.3,69.867934,61.605403,76.76672,167.85812,0.000772,0.369246,FORWARD
3521,112.672,75.181302,62.76049,0.067834,0.067834,0.222178,0.067834,0.3,0.3,69.801147,65.135387,76.8044,167.8958,0.000772,0.362751,FORWARD
3522,112.704,67.277928,72.496733,0.068562,0.06788,0.176093,0.06788,0.3,0.3,68.221449,68.734876,76.84208,167.93348,0.000772,0.545455,FORWARD
3523,112.736,65.171902,71.191997,0.3,0.3,0.213265,0.3,0.3,0.3,69.208511,70.060377,76.87976,167.97744,0.000837,0.427083,FORWARD
3524,112.768,70.592098,66.215702,0.3,0.299649,0.239286,0.299649,0.3,0.3,65.624234,64.966536,76.91744,168.01512,0.000772,0.545455,FORWARD
3525,112.8,70.866369,66.351567,0.3,0.299356,0.2575,0.299356,0.3,0.3,64.773647,65.286755,76.95512,168.0528,0.000772,0.427083,FORWARD
3526,112.832,72.013274,65.976588,0.3,0.29913,0.27025,0.29913,0.3,0.3,64.465589,67.999594,76.9928,168.09048,0.000772,0.385403,FORWARD
3527,112.864,65.713035,63.537882,0.3,0.298964,0.279175,0.298964,0.3,0.3,69.720189,67.311991,77.03048,168.12816,0.000772,0.369246,FORWARD
3528,112.896,68.510265,63.687626,0.3,0.298806,0.285422,0.298806,0.3,0.3,69.703988,67.202687,77.07444,168.16584,0.000837,0.362751,FORWARD
3529,112.928,69.351009,68.762668,0.3,0.298742,0.289796,0.298742,0.3,0.3,70.786145,71.18143,77.11212,168.20352,0.000772,0.360103,FORWARD
3530,112.96,64.877976,64.37675,0.3,0.298698,0.292857,0.298698,0.3,0.3,63.202453,67.934118,77.1498,168.2412,0.000772,0.359017,FORWARD
3531,112.992,62.564633,65.522507,0.3,0.298628,0.295,0.298628,0.3,0.3,59.786316,60.104669,77.18748,168.28516,0.000837,0.35857,FORWARD
3532,113.024,63.356667,65.424494,0.3,0.298624,0.2965,0.298624,0.3,0.3,67.66056,68.289971,77.22516,168.32284,0.000772,0.358386,FORWARD
3533,113.056,67.679735,66.026147,0.3,0.298622,0.29755,0.298622,0.3,0.3,67.046407,70.181919,77.26284,168.36052,0.000772,0.358311,FORWARD
3534,113.088,67.208895,68.480142,0.3,0.29862,0.298285,0.29862,0.3,0.3,70.729254,65.091036,77.30052,168.3982,0.000772,0.358279,FORWARD
3535,113.12,64.654314,67.725637,0.3,0.298619,0.298799,0.298619,0.3,0.3,65.039589,69.038052,77.3382,168.43588,0.000772,0.358267,FORWARD
3536,113.152,63.176975,61.729151,0.3,0.298576,0.29916,0.298576,0.3,0.3,68.693304,62.942555,77.38216,168.47356,0.000837,0.358261,FORWARD
3537,113.184,69.463295,61.281431,0.3,0.298591,0.299412,0.298591,0.3,0.06848,70.143457,72.797633,77.41984,168.51124,0.000772,0.358259,FORWARD
3538,113.216,71.239028,66.840574,0.3,0.2986,0.299588,0.2986,0.3,0.3,69.199397,72.313248,77.4324,168.57404,0.000772,0.358258,FORWARD
3539,113.248,61.080771,69.190204,0.3,0.298606,0.299712,0.298606,0.3,0.3,64.160797,69.587298,77.47008,168.61172,0.000772,0.358258,FORWARD
3540,113.28,68.026248,63.962463,0.3,0.29861,0.299798,0.29861,0.3,0.3,69.375085,63.589377,77.50776,168.6494,0.000772,0.358258,FORWARD
3541,113.312,74.255125,67.317507,0.068085,0.068085,0.230284,0.068085,0.3,0.3,62.809806,71.875113,77.55172,168.68708,0.000837,0.358258,FORWARD
3542,113.344,59.624363,66.778217,0.3,0.3,0.251199,0.3,0.3,0.3,63.008101,64.506091,77.5894,168.72476,0.000772,0.545455,FORWARD
3543,113.376,62.451376,69.187923,0.3,0.299649,0.265839,0.299649,0.3,0.3,65.020193,72.027884,77.62708,168.76244,0.000772,0.545455,FORWARD
3544,113.408,66.10606,67.404944,0.3,0.299319,0.276088,0.299319,0.3,0.3,66.049314,66.33509,77.66476,168.8064,0.000837,0.427083,FORWARD
3545,113.44,67.284408,66.013289,0.3,0.299107,0.283261,0.299107,0.3,0.3,65.629702,62.372784,77.70244,168.84408,0.000772,0.385403,FORWARD
3546,113.472,61.802136,71.380793,0.3,0.29895,0.288283,0.29895,0.3,0.3,67.015838,67.155836,77.74012,168.88176,0.000772,0.369246,FORWARD
3547,113.504,68.120058,65.532705,0.3,0.298838,0.291798,0.298838,0.3,0.3,69.184076,69.173002,77.7778,168.91944,0.000772,0.362751,FORWARD
3548,113.536,65.528682,68.890186,0.3,0.298762,0.294259,0.298762,0.3,0.3,68.970667,67.854052,77.81548,168.95712,0.000772,0.360103,FORWARD
3549,113.568,68.261719,73.753384,0.068221,0.068221,0.226447,0.068221,0.3,0.3,64.466477,68.767906,77.85316,168.9948,0.000772,0.359017,FORWARD
3550,113.6,64.980379,64.8534,0.3,0.3,0.248513,0.3,0.3,0.068094,65.581084,74.224715,77.89712,169.03248,0.000837,0.545455,FORWARD
3551,113.632,66.291366,65.858727,0.3,0.299649,0.263959,0.299649,0.3,0.3,65.910643,68.434804,77.90968,169.09528,0.000772,0.545455,FORWARD
3552,113.664,64.945319,65.225164,0.3,0.299356,0.274771,0.299356,0.3,0.3,72.299896,67.756011,77.94736,169.13296,0.000772,0.427083,FORWARD
3553,113.696,66.269729,64.399543,0.3,0.29913,0.28234,0.29913,0.3,0.3,64.425501,68.300073,77.98504,169.17064,0.000772,0.385403,FORWARD
3554,113.728,71.787816,69.407229,0.3,0.298964,0.287638,0.298964,0.3,0.3,61.489011,66.074305,78.02272,169.20832,0.000772,0.369246,FORWARD
3555,113.76,65.719413,67.868901,0.3,0.298806,0.291347,0.298806,0.3,0.3,64.071143,69.858443,78.06668,169.246,0.000837,0.362751,FORWARD
3556,113.792,72.161783,71.448165,0.3,0.298742,0.293943,0.298742,0.3,0.3,60.6005,68.51154,78.10436,169.28368,0.000772,0.360103,FORWARD
3557,113.824,65.043961,69.364335,0.3,0.298657,0.29576,0.298657,0.3,0.3,67.467553,69.293378,78.14204,169.32764,0.000837,0.359017,FORWARD
3558,113.856,66.827401,67.583808,0.3,0.298643,0.297032,0.298643,0.3,0.068073,68.350669,74.300703,78.17972,169.36532,0.000772,0.35857,FORWARD
3559,113.888,66.894906,69.711954,0.3,0.298634,0.297922,0.298634,0.3,0.3,61.550035,66.212348,78.19856,169.42184,0.000772,0.358386,FORWARD
3560,113.92,66.880643,69.045628,0.3,0.298628,0.298546,0.298628,0.3,0.3,62.916512,68.427463,78.23624,169.45952,0.000772,0.358311,FORWARD
3561,113.952,65.233636,68.52523,0.3,0.298582,0.298982,0.298582,0.3,0.3,67.836687,63.14612,78.27392,169.50348,0.000837,0.358279,FORWARD
3562,113.984,67.014455,65.847725,0.3,0.298595,0.299287,0.298595,0.3,0.3,70.580497,67.854307,78.3116,169.54116,0.000772,0.358267,FORWARD
3563,114.016,59.576505,64.764135,0.3,0.298602,0.299501,0.298602,0.3,0.3,68.779316,70.668094,78.34928,169.57884,0.000772,0.358261,FORWARD
3564,114.048,70.337397,64.113252,0.3,0.298607,0.299651,0.298607,0.3,0.3,60.272582,65.898506,78.38696,169.61652,0.000772,0.358259,FORWARD
3565,114.08,71.200941,65.346037,0.3,0.298611,0.299756,0.298611,0.3,0.3,60.726115,72.259477,78.42464,169.6542,0.000772,0.358258,FORWARD
3566,114.112,71.967404,63.299318,0.3,0.298613,0.299829,0.298613,0.3,0.3,70.517238,61.604256,78.46232,169.69188,0.000772,0.358258,FORWARD
3567,114.144,64.59539,66.339428,0.3,0.298614,0.29988,0.298614,0.3,0.3,70.005591,68.717947,78.5,169.72956,0.000772,0.358258,FORWARD
3568,114.176,69.790731,68.762761,0.3,0.298574,0.299916,0.298574,0.3,0.3,63.403364,67.457888,78.54396,169.76724,0.000837,0.358258,FORWARD
3569,114.208,67.303867,61.977872,0.3,0.298589,0.299941,0.298589,0.3,0.3,70.277867,63.541535,78.58164,169.80492,0.000772,0.358258,FORWARD
3570,114.24,73.050865,65.866528,0.068412,0.068412,0.230482,0.068412,0.3,0.3,66.871075,59.636199,78.61932,169.84888,0.000837,0.358258,FORWARD
3571,114.272,67.800619,60.291813,0.3,0.3,0.251338,0.3,0.3,0.3,62.094974,68.710976,78.657,169.88656,0.000772,0.545455,FORWARD
3572,114.304,65.314317,57.447781,0.3,0.299649,0.265936,0.299649,0.3,0.3,67.521186,67.858831,78.69468,169.92424,0.000772,0.545455,FORWARD
3573,114.336,59.484359,69.470102,0.3,0.299356,0.276155,0.299356,0.3,0.3,65.461705,63.870302,78.73236,169.96192,0.000772,0.427083,FORWARD
3574,114.368,74.902555,62.218888,0.06791,0.06791,0.213682,0.06791,0.3,0.3,67.09474,68.639481,78.77004,169.9996,0.000772,0.385403,FORWARD
3575,114.4,68.768762,74.973005,0.067891,0.067548,0.169944,0.067548,0.3,0.3,63.349401,63.708486,78.80772,170.03728,0.000772,0.545455,FORWARD
3576,114.432,65.338103,69.245469,0.3,0.3,0.208961,0.3,0.3,0.3,71.439441,64.656471,78.8454,170.07496,0.000772,0.427083,FORWARD
3577,114.464,61.936401,64.146129,0.3,0.29962,0.236273,0.29962,0.06779,0.3,75.345299,66.967853,78.88936,170.11264,0.000837,0.545455,FORWARD
3578,114.496,63.573476,77.458742,0.067217,0.067217,0.185556,0.067217,0.3,0.3,69.073119,66.290039,78.94588,170.13148,0.000772,0.427083,FORWARD
3579,114.528,73.280574,64.274198,0.068349,0.067484,0.150394,0.067484,0.3,0.3,63.620695,69.911058,78.98356,170.16916,0.000772,0.545455,FORWARD
3580,114.56,66.606741,70.686453,0.3,0.3,0.195276,0.3,0.3,0.3,67.115252,64.48605,79.02124,170.20684,0.000772,0.427083,FORWARD
3581,114.592,70.719763,64.826771,0.3,0.29962,0.226693,0.29962,0.3,0.3,68.958345,66.0013,79.0652,170.24452,0.000837,0.545455,FORWARD
3582,114.624,65.790662,69.378507,0.3,0.29934,0.248685,0.29934,0.3,0.3,69.103469,66.890814,79.10288,170.2822,0.000772,0.427083,FORWARD
3583,114.656,68.701241,70.131615,0.3,0.299119,0.26408,0.299119,0.3,0.3,70.736364,64.304895,79.14056,170.31988,0.000772,0.385403,FORWARD
3584,114.688,66.131039,63.739728,0.3,0.298917,0.274856,0.298917,0.3,0.3,71.329637,68.306352,79.17824,170.36384,0.000837,0.369246,FORWARD
3585,114.72,66.96578,66.939657,0.3,0.298817,0.282399,0.298817,0.3,0.068479,62.915915,72.801182,79.21592,170.40152,0.000772,0.362751,FORWARD
3586,114.752,69.97995,62.40803,0.3,0.298749,0.287679,0.298749,0.3,0.3,64.250851,66.806982,79.23476,170.45804,0.000772,0.360103,FORWARD
3587,114.784,63.378518,70.223201,0.3,0.298703,0.291376,0.298703,0.3,0.3,70.603093,67.636584,79.27244,170.49572,0.000772,0.359017,FORWARD
3588,114.816,64.254868,69.545109,0.3,0.298631,0.293963,0.298631,0.3,0.3,69.910638,67.631544,79.31012,170.53968,0.000837,0.35857,FORWARD
3589,114.848,70.904906,67.910514,0.3,0.298626,0.295774,0.298626,0.3,0.3,67.784767,70.079362,79.3478,170.57736,0.000772,0.358386,FORWARD
3590,114.88,68.678533,65.876638,0.3,0.298623,0.297042,0.298623,0.3,0.3,67.161285,65.205822,79.38548,170.61504,0.000772,0.358311,FORWARD
3591,114.912,65.5465,71.01453,0.3,0.298621,0.297929,0.298621,0.3,0.3,68.848884,70.910025,79.42316,170.65272,0.000772,0.358279,FORWARD
3592,114.944,67.066944,67.85266,0.3,0.298619,0.29855,0.298619,0.3,0.3,71.129292,68.834333,79.46084,170.6904,0.000772,0.358267,FORWARD
3593,114.976,70.053592,65.136988,0.3,0.298618,0.298985,0.298618,0.3,0.3,65.495578,70.070918,79.49852,170.72808,0.000772,0.358261,FORWARD
3594,115.008,65.937098,67.177836,0.3,0.298576,0.29929,0.298576,0.3,0.3,69.53233,68.383558,79.54248,170.76576,0.000837,0.358259,FORWARD
3595,115.04,70.4273,68.479147,0.3,0.298591,0.299503,0.298591,0.3,0.3,70.007489,66.658876,79.58016,170.80344,0.000772,0.358258,FORWARD
3596,115.072,67.603726,67.964597,0.3,0.298558,0.299652,0.298558,0.3,0.3,62.835149,60.524822,79.61784,170.8474,0.000837,0.358258,FORWARD
3597,115.104,67.371888,67.051167,0.3,0.298579,0.299756,0.298579,0.3,0.3,65.110363,71.462801,79.65552,170.88508,0.000772,0.358258,FORWARD
3598,115.136,71.956875,62.592585,0.3,0.298593,0.299829,0.298593,0.3,0.3,70.517807,69.222691,79.6932,170.92276,0.000772,0.358258,FORWARD
3599,115.168,64.671908,66.113723,0.3,0.298601,0.299881,0.298601,0.3,0.068247,66.30412,73.657356,79.73088,170.96044,0.000772,0.358258,FORWARD
3600,115.2,68.018362,69.675236,0.3,0.298565,0.299916,0.298565,0.3,0.3,71.753528,63.83665,79.74972,171.02324,0.000837,0.358258,FORWARD
3601,115.232,70.400137,69.591788,0.3,0.298584,0.299942,0.298584,0.3,0.3,63.737421,65.992109,79.7874,171.06092,0.000772,0.358258,FORWARD
3602,115.264,68.589339,64.679525,0.3,0.298595,0.299959,0.298595,0.3,0.3,64.925154,68.439005,79.82508,171.0986,0.000772,0.358258,FORWARD
3603,115.296,75.762014,67.527725,0.067677,0.067677,0.230274,0.067677,0.3,0.3,66.17323,68.996666,79.86276,171.13628,0.000772,0.358258,FORWARD
3604,115.328,70.456432,76.026518,0.067605,0.067287,0.181474,0.067287,0.068546,0.3,72.555683,62.00476,79.90044,171.17396,0.000772,0.545455,FORWARD
3605,115.36,68.31119,72.531486,0.068552,0.067348,0.147597,0.067348,0.3,0.3,70.67632,60.166388,79.96324,171.1928,0.000837,0.427083,FORWARD
3606,115.392,67.805771,64.927757,0.3,0.3,0.193318,0.3,0.3,0.3,63.331252,65.774111,80.00092,171.23048,0.000772,0.385403,FORWARD
3607,115.424,66.676196,69.464757,0.3,0.299649,0.225323,0.299649,0.3,0.3,71.873266,66.413337,80.0386,171.26816,0.000772,0.545455,FORWARD
3608,115.456,66.811929,65.530278,0.3,0.299356,0.247726,0.299356,0.3,0.3,65.328815,67.582394,80.07628,171.30584,0.000772,0.427083,FORWARD
3609,115.488,69.134544,67.980625,0.3,0.29913,0.263408,0.29913,0.3,0.3,62.064259,69.661587,80.11396,171.34352,0.000772,0.385403,FORWARD
3610,115.52,66.990801,67.05569,0.3,0.298964,0.274386,0.298964,0.3,0.3,68.980233,66.327946,80.15164,171.3812,0.000772,0.369246,FORWARD
3611,115.552,71.897522,67.373453,0.3,0.298847,0.28207,0.298847,0.3,0.3,61.168269,67.716006,80.18932,171.41888,0.000772,0.362751,FORWARD
3612,115.584,61.74134,66.445871,0.3,0.298727,0.287449,0.298727,0.3,0.067989,67.761781,74.610217,80.23328,171.45656,0.000837,0.360103,FORWARD
3613,115.616,69.235604,68.388575,0.3,0.298689,0.291214,0.298689,0.3,0.3,67.789932,67.588054,80.24584,171.51936,0.000772,0.359017,FORWARD
3614,115.648,67.243061,71.151994,0.3,0.298664,0.29385,0.298664,0.3,0.3,71.306307,66.433902,80.28352,171.55704,0.000772,0.35857,FORWARD
3615,115.68,68.551445,67.281916,0.3,0.298647,0.295695,0.298647,0.3,0.3,64.323225,68.062056,80.3212,171.59472,0.000772,0.358386,FORWARD
3616,115.712,69.826457,62.145816,0.3,0.298636,0.296987,0.298636,0.3,0.3,65.581764,65.561193,80.35888,171.6324,0.000772,0.358311,FORWARD
3617,115.744,63.168906,64.33173,0.3,0.298588,0.297891,0.298588,0.3,0.3,58.639771,64.070996,80.40284,171.67008,0.000837,0.358279,FORWARD
3618,115.776,71.107997,65.35978,0.3,0.298557,0.298523,0.298557,0.3,0.3,66.271693,68.383101,80.44052,171.71404,0.000837,0.358267,FORWARD
3619,115.808,62.765096,68.977841,0.3,0.298578,0.298966,0.298578,0.3,0.3,64.660863,66.046167,80.4782,171.75172,0.000772,0.358261,FORWARD
3620,115.84,67.726694,67.310761,0.3,0.298592,0.299276,0.298592,0.3,0.3,66.878393,70.019096,80.51588,171.7894,0.000772,0.358259,FORWARD
3621,115.872,70.741878,67.300871,0.3,0.298601,0.299494,0.298601,0.3,0.3,67.559852,66.839615,80.55356,171.82708,0.000772,0.358258,FORWARD
3622,115.904,70.448954,61.38032,0.3,0.298606,0.299645,0.298606,0.3,0.3,70.514214,64.696217,80.59124,171.86476,0.000772,0.358258,FORWARD
3623,115.936,66.512168,62.885295,0.3,0.29861,0.299752,0.29861,0.3,0.3,65.751339,70.683839,80.62892,171.90244,0.000772,0.358258,FORWARD
3624,115.968,67.049348,66.239889,0.3,0.298612,0.299826,0.298612,0.3,0.3,62.613719,68.588948,80.6666,171.94012,0.000772,0.358258,FORWARD
3625,116.0,62.283693,67.676002,0.3,0.298614,0.299878,0.298614,0.3,0.3,68.056577,60.136176,80.70428,171.9778,0.000772,0.358258,FORWARD
3626,116.032,63.064105,64.209085,0.3,0.298573,0.299915,0.298573,0.3,0.3,65.948482,65.757358,80.74824,172.01548,0.000837,0.358258,FORWARD
3627,116.064,71.196151,71.193305,0.3,0.298547,0.29994,0.298547,0.3,0.3,66.079236,66.79859,80.78592,172.05944,0.000837,0.358258,FORWARD
3628,116.096,70.225786,65.483411,0.3,0.298572,0.299958,0.298572,0.3,0.3,70.36972,65.659097,80.8236,172.09712,0.000772,0.358258,FORWARD
3629,116.128,68.714451,74.54225,0.068008,0.068008,0.230373,0.068008,0.3,0.3,63.213842,64.957429,80.86128,172.1348,0.000772,0.358258,FORWARD
3630,116.16,65.887197,68.507728,0.3,0.3,0.251261,0.3,0.3,0.3,64.951782,64.527122,80.89896,172.17248,0.000772,0.545455,FORWARD
3631,116.192,70.812302,70.313659,0.3,0.299649,0.265883,0.299649,0.3,0.3,65.177315,68.272022,80.93664,172.21016,0.000772,0.545455,FORWARD
3632,116.224,74.398441,67.014814,0.068046,0.068046,0.206532,0.068046,0.3,0.3,68.572675,68.82087,80.97432,172.24784,0.000772,0.427083,FORWARD
3633,116.256,64.918271,64.311151,0.3,0.3,0.234572,0.3,0.3,0.3,64.881189,69.856053,81.012,172.28552,0.000772,0.545455,FORWARD
3634,116.288,73.456207,63.528566,0.068302,0.068302,0.184691,0.068302,0.3,0.3,66.142736,64.752967,81.05596,172.3232,0.000837,0.545455,FORWARD
3635,116.32,68.303342,69.54424,0.3,0.3,0.219284,0.3,0.3,0.3,67.02888,65.90525,81.09364,172.36716,0.000837,0.545455,FORWARD
3636,116.352,68.955409,66.946445,0.3,0.299649,0.243499,0.299649,0.3,0.3,66.761461,67.813094,81.13132,172.40484,0.000772,0.545455,FORWARD
3637,116.384,68.778296,63.069401,0.3,0.299356,0.260449,0.299356,0.3,0.067967,66.082663,74.693206,81.169,172.44252,0.000772,0.427083,FORWARD
3638,116.416,74.682656,66.651835,0.067969,0.067969,0.202705,0.067969,0.3,0.067707,64.793055,75.649577,81.18156,172.49904,0.000708,0.385403,FORWARD
3639,116.448,67.940943,70.925189,0.3,0.3,0.231894,0.3,0.3,0.063046,64.836081,92.849083,81.2004,172.56184,0.000837,0.545455,FORWARD
3640,116.48,70.710637,67.094936,0.3,0.299649,0.252326,0.299649,0.3,0.061425,68.962736,98.830338,81.21296,172.62464,0.000772,0.545455,FORWARD
3641,116.512,69.187199,68.885699,0.3,0.299319,0.266628,0.299319,0.3,0.060595,67.003644,101.894533,81.2318,172.68744,0.000837,0.427083,FORWARD
3642,116.544,62.963306,66.607406,0.3,0.299147,0.27664,0.299147,0.3,0.060357,68.961641,102.774237,81.24436,172.74396,0.000708,0.385403,FORWARD
3643,116.576,66.050743,69.703449,0.3,0.298934,0.283648,0.298934,0.3,0.057207,66.845743,108.53371,81.2632,172.80676,0.000837,0.369246,FORWARD
3644,116.608,66.828525,62.298132,0.3,0.298828,0.288553,0.298828,0.068381,0.050957,73.164948,118.477052,81.27576,172.86956,0.000772,0.362751,FORWARD
3645,116.64,70.562407,71.56219,0.3,0.298756,0.291987,0.298756,0.3,0.053676,64.23332,114.151641,81.31344,172.90724,0.000772,0.360103,FORWARD
3646,116.672,63.785787,62.084416,0.3,0.298707,0.294391,0.298707,0.3,0.051276,58.637718,117.970401,81.326,172.97004,0.000772,0.359017,FORWARD
3647,116.704,60.240083,65.300661,0.3,0.298634,0.296074,0.298634,0.3,0.048402,65.297864,126.07547,81.34484,173.03284,0.000837,0.35857,FORWARD
3648,116.736,65.091339,70.519507,0.3,0.298628,0.297252,0.298628,0.3,0.045431,70.051178,137.37673,81.3574,173.09564,0.000772,0.358386,FORWARD
3649,116.768,66.668931,65.377225,0.3,0.298624,0.298076,0.298624,0.3,0.043055,67.822007,146.410072,81.36996,173.15844,0.000772,0.358311,FORWARD
3650,116.8,70.492506,66.220726,0.3,0.298621,0.298653,0.298621,0.3,0.042022,64.529351,150.338631,81.38252,173.22124,0.000772,0.358279,FORWARD
3651,116.832,69.263021,64.829742,0.3,0.298578,0.299057,0.298578,0.3,0.040013,65.903423,157.982457,81.40136,173.28404,0.000837,0.358267,FORWARD
3652,116.864,68.626527,70.116033,0.3,0.298592,0.29934,0.298592,0.3,0.038783,63.162906,167.388974,81.41392,173.34684,0.000772,0.358261,FORWARD
3653,116.896,71.480364,64.900343,0.3,0.298601,0.299538,0.298601,0.3,0.036926,66.031128,181.670402,81.42648,173.40964,0.000772,0.358259,FORWARD
3654,116.928,64.26881,65.219334,0.3,0.298606,0.299677,0.298606,0.3,0.037328,68.305109,178.57668,81.43904,173.47244,0.000772,0.358258,FORWARD
3655,116.96,69.080832,68.066765,0.3,0.298569,0.299774,0.298569,0.3,0.043457,65.367409,144.881696,81.4516,173.54152,0.000837,0.358258,FORWARD
3656,116.992,61.25262,67.320391,0.3,0.298586,0.299842,0.298586,0.3,0.047106,66.882144,131.007725,81.46416,173.60432,0.000772,0.358258,FORWARD
3657,117.024,64.833956,66.104233,0.3,0.298555,0.299889,0.298555,0.3,0.051385,70.769072,117.796752,81.483,173.66712,0.000837,0.358258,FORWARD
