step,time,sensor_raw_FL,sensor_raw_FR,raw_frontal,front_dist,side_danger,filtered_frontal,kalman_estimate,raw_left,raw_right,sensor_raw_L,sensor_raw_R,encoder_L,encoder_R,delta_s,kalman_gain,action
3498,111.936,66.900557,70.485209,0.3,0.298584,0.056752,0.299992,0.298584,0.3,0.056752,67.513957,109.258014,105.26536,146.97084,0.000772,0.358258,FORWARD
3499,111.968,67.355036,69.180784,0.3,0.298595,0.05685,0.299995,0.298595,0.3,0.05685,65.677792,109.10137,105.26536,147.0462,0.000772,0.358258,FORWARD
3500,112.0,65.240615,68.242717,0.3,0.298562,0.061477,0.299996,0.298562,0.3,0.061477,71.506511,98.639926,105.26536,147.12784,0.000837,0.358258,FORWARD
3501,112.032,66.869723,63.090161,0.3,0.298581,0.065394,0.299997,0.298581,0.3,0.065394,65.256991,84.185916,105.26536,147.2032,0.000772,0.358258,FORWARD
3502,112.064,67.512996,63.072481,0.3,0.298594,0.066664,0.299998,0.298594,0.3,0.066664,71.829074,79.500824,105.26536,147.27856,0.000772,0.358258,FORWARD
3503,112.096,67.123755,69.025786,0.3,0.298602,0.3,0.299999,0.298602,0.3,0.3,63.741122,64.629105,105.26536,147.35392,0.000772,0.358258,FORWARD
3504,112.128,60.82889,65.062168,0.3,0.298607,0.3,0.299999,0.298607,0.3,0.3,65.411724,67.128922,105.30304,147.3916,0.000772,0.358258,FORWARD
3505,112.16,69.437187,63.602824,0.3,0.29861,0.3,0.299999,0.29861,0.3,0.3,68.40712,67.530404,105.34072,147.42928,0.000772,0.358258,FORWARD
3506,112.192,65.485856,65.28903,0.3,0.298613,0.3,0.3,0.298613,0.3,0.3,63.674144,62.852319,105.3784,147.46696,0.000772,0.358258,FORWARD
3507,112.224,62.855898,69.252035,0.3,0.298573,0.3,0.3,0.298573,0.3,0.3,64.724158,62.185126,105.42236,147.50464,0.000837,0.358258,FORWARD
3508,112.256,66.126238,69.323873,0.3,0.298588,0.3,0.3,0.298588,0.3,0.3,70.312118,66.236974,105.46004,147.54232,0.000772,0.358258,FORWARD
3509,112.288,67.942866,70.376563,0.3,0.298557,0.3,0.3,0.298557,0.3,0.3,62.513131,72.250321,105.49772,147.58628,0.000837,0.358258,FORWARD
3510,112.32,63.657352,66.968103,0.3,0.298578,0.068465,0.3,0.298578,0.3,0.068465,63.773568,72.854189,105.5354,147.62396,0.000772,0.358258,FORWARD
3511,112.352,70.217844,61.715967,0.3,0.298592,0.3,0.3,0.298592,0.3,0.3,67.58882,68.053894,105.5354,147.69932,0.000772,0.358258,FORWARD
3512,112.384,66.851646,65.260206,0.3,0.298601,0.3,0.3,0.298601,0.3,0.3,69.20627,70.95137,105.57308,147.737,0.000772,0.358258,FORWARD
3513,112.416,67.971694,65.689686,0.3,0.298606,0.3,0.3,0.298606,0.3,0.3,69.588369,65.620827,105.61076,147.77468,0.000772,0.358258,FORWARD
3514,112.448,67.594469,70.065429,0.3,0.29861,0.3,0.3,0.29861,0.3,0.3,64.038884,63.34431,105.64844,147.81236,0.000772,0.358258,FORWARD
3515,112.48,67.852815,72.901802,0.068452,0.068452,0.3,0.230536,0.068452,0.3,0.3,68.829774,69.63095,105.6924,147.85004,0.000837,0.358258,FORWARD
3516,112.512,67.85621,65.824281,0.3,0.3,0.3,0.251375,0.3,0.3,0.3,68.687924,67.961363,105.73008,147.88772,0.000772,0.545455,FORWARD
3517,112.544,68.488862,67.706895,0.3,0.299649,0.068007,0.265962,0.299649,0.3,0.068007,67.791852,74.543047,105.76776,147.9254,0.000772,0.545455,FORWARD
3518,112.576,68.301291,64.906392,0.3,0.299356,0.3,0.276174,0.299356,0.3,0.3,65.84437,66.198811,105.76776,148.00076,0.000772,0.427083,FORWARD
3519,112.608,63.710015,70.608977,0.3,0.29913,0.0683,0.283322,0.29913,0.3,0.0683,60.463207,73.464332,105.80544,148.03844,0.000772,0.385403,FORWARD
3520,112.64,63.670813,66.401337,0.3,0.298923,0.3,0.288325,0.298923,0.3,0.3,69.867934,61.605403,105.80544,148.12008,0.000837,0.369246,FORWARD
3521,112.672,75.181302,62.76049,0.067834,0.067834,0.3,0.222178,0.067834,0.3,0.3,69.801147,65.135387,105.84312,148.15776,0.000772,0.362751,FORWARD
3522,112.704,67.277928,72.496733,0.068562,0.067851,0.3,0.176093,0.067851,0.3,0.3,68.221449,68.734876,105.88708,148.19544,0.000837,0.545455,FORWARD
3523,112.736,65.171902,71.191997,0.3,0.3,0.3,0.213265,0.3,0.3,0.3,69.208511,70.060377,105.92476,148.23312,0.000772,0.427083,FORWARD
3524,112.768,70.592098,66.215702,0.3,0.299649,0.3,0.239286,0.299649,0.3,0.3,65.624234,64.966536,105.96244,148.2708,0.000772,0.545455,FORWARD
3525,112.8,70.866369,66.351567,0.3,0.299356,0.3,0.2575,0.299356,0.3,0.3,64.773647,65.286755,106.00012,148.30848,0.000772,0.427083,FORWARD
3526,112.832,72.013274,65.976588,0.3,0.29913,0.3,0.27025,0.29913,0.3,0.3,64.465589,67.999594,106.0378,148.34616,0.000772,0.385403,FORWARD
3527,112.864,65.713035,63.537882,0.3,0.298964,0.3,0.279175,0.298964,0.3,0.3,69.720189,67.311991,106.07548,148.38384,0.000772,0.369246,FORWARD
3528,112.896,68.510265,63.687626,0.3,0.298847,0.3,0.285422,0.298847,0.3,0.3,69.703988,67.202687,106.11316,148.42152,0.000772,0.362751,FORWARD
3529,112.928,69.351009,68.762668,0.3,0.298727,0.3,0.289796,0.298727,0.3,0.3,70.786145,71.18143,106.15084,148.46548,0.000837,0.360103,FORWARD
3530,112.96,64.877976,64.37675,0.3,0.298689,0.3,0.292857,0.298689,0.3,0.3,63.202453,67.934118,106.18852,148.50316,0.000772,0.359017,FORWARD
3531,112.992,62.564633,65.522507,0.3,0.298622,0.3,0.295,0.298622,0.3,0.3,59.786316,60.104669,106.23248,148.54084,0.000837,0.35857,FORWARD
3532,113.024,63.356667,65.424494,0.3,0.29862,0.3,0.2965,0.29862,0.3,0.3,67.66056,68.289971,106.27016,148.57852,0.000772,0.358386,FORWARD
3533,113.056,67.679735,66.026147,0.3,0.298619,0.3,0.29755,0.298619,0.3,0.3,67.046407,70.181919,106.30784,148.6162,0.000772,0.358311,FORWARD
3534,113.088,67.208895,68.480142,0.3,0.298618,0.3,0.298285,0.298618,0.3,0.3,70.729254,65.091036,106.34552,148.65388,0.000772,0.358279,FORWARD
3535,113.12,64.654314,67.725637,0.3,0.298618,0.3,0.298799,0.298618,0.3,0.3,65.039589,69.038052,106.3832,148.69156,0.000772,0.358267,FORWARD
3536,113.152,63.176975,61.729151,0.3,0.298617,0.3,0.29916,0.298617,0.3,0.3,68.693304,62.942555,106.42088,148.72924,0.000772,0.358261,FORWARD
3537,113.184,69.463295,61.281431,0.3,0.298617,0.06848,0.299412,0.298617,0.3,0.06848,70.143457,72.797633,106.45856,148.76692,0.000772,0.358259,FORWARD
3538,113.216,71.239028,66.840574,0.3,0.298575,0.3,0.299588,0.298575,0.3,0.3,69.199397,72.313248,106.46484,148.84228,0.000837,0.358258,FORWARD
3539,113.248,61.080771,69.190204,0.3,0.298549,0.3,0.299712,0.298549,0.3,0.3,64.160797,69.587298,106.50252,148.88624,0.000837,0.358258,FORWARD
3540,113.28,68.026248,63.962463,0.3,0.298573,0.3,0.299798,0.298573,0.3,0.3,69.375085,63.589377,106.5402,148.92392,0.000772,0.358258,FORWARD
3541,113.312,74.255125,67.317507,0.068085,0.068085,0.3,0.230284,0.068085,0.3,0.3,62.809806,71.875113,106.57788,148.9616,0.000772,0.358258,FORWARD
3542,113.344,59.624363,66.778217,0.3,0.3,0.3,0.251199,0.3,0.3,0.3,63.008101,64.506091,106.61556,148.99928,0.000772,0.545455,FORWARD
3543,113.376,62.451376,69.187923,0.3,0.299649,0.3,0.265839,0.299649,0.3,0.3,65.020193,72.027884,106.65324,149.03696,0.000772,0.545455,FORWARD
3544,113.408,66.10606,67.404944,0.3,0.299356,0.3,0.276088,0.299356,0.3,0.3,66.049314,66.33509,106.69092,149.07464,0.000772,0.427083,FORWARD
3545,113.44,67.284408,66.013289,0.3,0.29913,0.3,0.283261,0.29913,0.3,0.3,65.629702,62.372784,106.7286,149.11232,0.000772,0.385403,FORWARD
3546,113.472,61.802136,71.380793,0.3,0.298964,0.3,0.288283,0.298964,0.3,0.3,67.015838,67.155836,106.76628,149.15,0.000772,0.369246,FORWARD
3547,113.504,68.120058,65.532705,0.3,0.298806,0.3,0.291798,0.298806,0.3,0.3,69.184076,69.173002,106.81024,149.18768,0.000837,0.362751,FORWARD
3548,113.536,65.528682,68.890186,0.3,0.298701,0.3,0.294259,0.298701,0.3,0.3,68.970667,67.854052,106.84792,149.23164,0.000837,0.360103,FORWARD
3549,113.568,68.261719,73.753384,0.068221,0.068221,0.3,0.226447,0.068221,0.3,0.3,64.466477,68.767906,106.8856,149.26932,0.000772,0.359017,FORWARD
3550,113.6,64.980379,64.8534,0.3,0.3,0.068094,0.248513,0.3,0.3,0.068094,65.581084,74.224715,106.92328,149.307,0.000772,0.545455,FORWARD
3551,113.632,66.291366,65.858727,0.3,0.299649,0.3,0.263959,0.299649,0.3,0.3,65.910643,68.434804,106.92328,149.38236,0.000772,0.545455,FORWARD
3552,113.664,64.945319,65.225164,0.3,0.299356,0.3,0.274771,0.299356,0.3,0.3,72.299896,67.756011,106.96096,149.42004,0.000772,0.427083,FORWARD
3553,113.696,66.269729,64.399543,0.3,0.29913,0.3,0.28234,0.29913,0.3,0.3,64.425501,68.300073,106.99864,149.45772,0.000772,0.385403,FORWARD
3554,113.728,71.787816,69.407229,0.3,0.298964,0.3,0.287638,0.298964,0.3,0.3,61.489011,66.074305,107.03632,149.4954,0.000772,0.369246,FORWARD
3555,113.76,65.719413,67.868901,0.3,0.298806,0.3,0.291347,0.298806,0.3,0.3,64.071143,69.858443,107.08028,149.53308,0.000837,0.362751,FORWARD
3556,113.792,72.161783,71.448165,0.3,0.298742,0.3,0.293943,0.298742,0.3,0.3,60.6005,68.51154,107.11796,149.57076,0.000772,0.360103,FORWARD
3557,113.824,65.043961,69.364335,0.3,0.298657,0.3,0.29576,0.298657,0.3,0.3,67.467553,69.293378,107.15564,149.61472,0.000837,0.359017,FORWARD
3558,113.856,66.827401,67.583808,0.3,0.298643,0.068073,0.297032,0.298643,0.3,0.068073,68.350669,74.300703,107.19332,149.6524,0.000772,0.35857,FORWARD
3559,113.888,66.894906,69.711954,0.3,0.298634,0.3,0.297922,0.298634,0.3,0.3,61.550035,66.212348,107.19332,149.72776,0.000772,0.358386,FORWARD
3560,113.92,66.880643,69.045628,0.3,0.298628,0.3,0.298546,0.298628,0.3,0.3,62.916512,68.427463,107.231,149.76544,0.000772,0.358311,FORWARD
3561,113.952,65.233636,68.52523,0.3,0.298624,0.3,0.298982,0.298624,0.3,0.3,67.836687,63.14612,107.26868,149.80312,0.000772,0.358279,FORWARD
3562,113.984,67.014455,65.847725,0.3,0.298621,0.3,0.299287,0.298621,0.3,0.3,70.580497,67.854307,107.30636,149.8408,0.000772,0.358267,FORWARD
3563,114.016,59.576505,64.764135,0.3,0.298578,0.3,0.299501,0.298578,0.3,0.3,68.779316,70.668094,107.35032,149.87848,0.000837,0.358261,FORWARD
3564,114.048,70.337397,64.113252,0.3,0.298592,0.3,0.299651,0.298592,0.3,0.3,60.272582,65.898506,107.388,149.91616,0.000772,0.358259,FORWARD
3565,114.08,71.200941,65.346037,0.3,0.298601,0.3,0.299756,0.298601,0.3,0.3,60.726115,72.259477,107.42568,149.95384,0.000772,0.358258,FORWARD
3566,114.112,71.967404,63.299318,0.3,0.298606,0.3,0.299829,0.298606,0.3,0.3,70.517238,61.604256,107.46336,149.99152,0.000772,0.358258,FORWARD
3567,114.144,64.59539,66.339428,0.3,0.298569,0.3,0.29988,0.298569,0.3,0.3,70.005591,68.717947,107.50104,150.03548,0.000837,0.358258,FORWARD
3568,114.176,69.790731,68.762761,0.3,0.298586,0.3,0.299916,0.298586,0.3,0.3,63.403364,67.457888,107.53872,150.07316,0.000772,0.358258,FORWARD
3569,114.208,67.303867,61.977872,0.3,0.298597,0.3,0.299941,0.298597,0.3,0.3,70.277867,63.541535,107.5764,150.11084,0.000772,0.358258,FORWARD
3570,114.24,73.050865,65.866528,0.068412,0.068412,0.3,0.230482,0.068412,0.3,0.3,66.871075,59.636199,107.61408,150.14852,0.000772,0.358258,FORWARD
3571,114.272,67.800619,60.291813,0.3,0.3,0.3,0.251338,0.3,0.3,0.3,62.094974,68.710976,107.65176,150.1862,0.000772,0.545455,FORWARD
3572,114.304,65.314317,57.447781,0.3,0.29962,0.3,0.265936,0.29962,0.3,0.3,67.521186,67.858831,107.69572,150.22388,0.000837,0.545455,FORWARD
3573,114.336,59.484359,69.470102,0.3,0.29934,0.3,0.276155,0.29934,0.3,0.3,65.461705,63.870302,107.7334,150.26156,0.000772,0.427083,FORWARD
3574,114.368,74.902555,62.218888,0.06791,0.06791,0.3,0.213682,0.06791,0.3,0.3,67.09474,68.639481,107.77108,150.29924,0.000772,0.385403,FORWARD
3575,114.4,68.768762,74.973005,0.067891,0.067548,0.3,0.169944,0.067548,0.3,0.3,63.349401,63.708486,107.80876,150.33692,0.000772,0.545455,FORWARD
3576,114.432,65.338103,69.245469,0.3,0.3,0.3,0.208961,0.3,0.3,0.3,71.439441,64.656471,107.84644,150.38088,0.000837,0.427083,FORWARD
3577,114.464,61.936401,64.146129,0.3,0.299649,0.06779,0.236273,0.299649,0.06779,0.3,75.345299,66.967853,107.88412,150.41856,0.000772,0.545455,FORWARD
3578,114.496,63.573476,77.458742,0.067217,0.067217,0.3,0.185556,0.067217,0.3,0.3,69.073119,66.290039,107.95948,150.41856,0.000772,0.427083,FORWARD
3579,114.528,73.280574,64.274198,0.068349,0.067484,0.3,0.150394,0.067484,0.3,0.3,63.620695,69.911058,107.99716,150.45624,0.000772,0.545455,FORWARD
3580,114.56,66.606741,70.686453,0.3,0.3,0.3,0.195276,0.3,0.3,0.3,67.115252,64.48605,108.03484,150.49392,0.000772,0.427083,FORWARD
3581,114.592,70.719763,64.826771,0.3,0.299649,0.3,0.226693,0.299649,0.3,0.3,68.958345,66.0013,108.07252,150.5316,0.000772,0.545455,FORWARD
3582,114.624,65.790662,69.378507,0.3,0.299319,0.3,0.248685,0.299319,0.3,0.3,69.103469,66.890814,108.11648,150.56928,0.000837,0.427083,FORWARD
3583,114.656,68.701241,70.131615,0.3,0.299107,0.3,0.26408,0.299107,0.3,0.3,70.736364,64.304895,108.15416,150.60696,0.000772,0.385403,FORWARD
3584,114.688,66.131039,63.739728,0.3,0.298909,0.3,0.274856,0.298909,0.3,0.3,71.329637,68.306352,108.19184,150.65092,0.000837,0.369246,FORWARD
3585,114.72,66.96578,66.939657,0.3,0.298812,0.068479,0.282399,0.298812,0.3,0.068479,62.915915,72.801182,108.22952,150.6886,0.000772,0.362751,FORWARD
3586,114.752,69.97995,62.40803,0.3,0.298746,0.3,0.287679,0.298746,0.3,0.3,64.250851,66.806982,108.22952,150.76396,0.000772,0.360103,FORWARD
3587,114.784,63.378518,70.223201,0.3,0.298701,0.3,0.291376,0.298701,0.3,0.3,70.603093,67.636584,108.2672,150.80164,0.000772,0.359017,FORWARD
3588,114.816,64.254868,69.545109,0.3,0.298671,0.3,0.293963,0.298671,0.3,0.3,69.910638,67.631544,108.30488,150.83932,0.000772,0.35857,FORWARD
3589,114.848,70.904906,67.910514,0.3,0.298611,0.3,0.295774,0.298611,0.3,0.3,67.784767,70.079362,108.34884,150.877,0.000837,0.358386,FORWARD
3590,114.88,68.678533,65.876638,0.3,0.298613,0.3,0.297042,0.298613,0.3,0.3,67.161285,65.205822,108.38652,150.91468,0.000772,0.358311,FORWARD
3591,114.912,65.5465,71.01453,0.3,0.298614,0.3,0.297929,0.298614,0.3,0.3,68.848884,70.910025,108.4242,150.95236,0.000772,0.358279,FORWARD
3592,114.944,67.066944,67.85266,0.3,0.298615,0.3,0.29855,0.298615,0.3,0.3,71.129292,68.834333,108.46188,150.99004,0.000772,0.358267,FORWARD
3593,114.976,70.053592,65.136988,0.3,0.298615,0.3,0.298985,0.298615,0.3,0.3,65.495578,70.070918,108.49956,151.02772,0.000772,0.358261,FORWARD
3594,115.008,65.937098,67.177836,0.3,0.298574,0.3,0.29929,0.298574,0.3,0.3,69.53233,68.383558,108.53724,151.07168,0.000837,0.358259,FORWARD
3595,115.04,70.4273,68.479147,0.3,0.298589,0.3,0.299503,0.298589,0.3,0.3,70.007489,66.658876,108.57492,151.10936,0.000772,0.358258,FORWARD
3596,115.072,67.603726,67.964597,0.3,0.298599,0.3,0.299652,0.298599,0.3,0.3,62.835149,60.524822,108.6126,151.14704,0.000772,0.358258,FORWARD
3597,115.104,67.371888,67.051167,0.3,0.298605,0.3,0.299756,0.298605,0.3,0.3,65.110363,71.462801,108.65028,151.18472,0.000772,0.358258,FORWARD
3598,115.136,71.956875,62.592585,0.3,0.298568,0.3,0.299829,0.298568,0.3,0.3,70.517807,69.222691,108.69424,151.2224,0.000837,0.358258,FORWARD
3599,115.168,64.671908,66.113723,0.3,0.298585,0.068247,0.299881,0.298585,0.3,0.068247,66.30412,73.657356,108.73192,151.26008,0.000772,0.358258,FORWARD
3600,115.2,68.018362,69.675236,0.3,0.298596,0.3,0.299916,0.298596,0.3,0.3,71.753528,63.83665,108.73192,151.33544,0.000772,0.358258,FORWARD
3601,115.232,70.400137,69.591788,0.3,0.298604,0.3,0.299942,0.298604,0.3,0.3,63.737421,65.992109,108.7696,151.37312,0.000772,0.358258,FORWARD
3602,115.264,68.589339,64.679525,0.3,0.298608,0.3,0.299959,0.298608,0.3,0.3,64.925154,68.439005,108.80728,151.4108,0.000772,0.358258,FORWARD
3603,115.296,75.762014,67.527725,0.067677,0.067677,0.3,0.230274,0.067677,0.3,0.3,66.17323,68.996666,108.84496,151.45476,0.000837,0.358258,FORWARD
3604,115.328,70.456432,76.026518,0.067605,0.067287,0.068546,0.181474,0.067287,0.068546,0.3,72.555683,62.00476,108.88264,151.49244,0.000772,0.545455,FORWARD
3605,115.36,68.31119,72.531486,0.068552,0.067385,0.3,0.147597,0.067385,0.3,0.3,70.67632,60.166388,108.958,151.49244,0.000772,0.427083,FORWARD
3606,115.392,67.805771,64.927757,0.3,0.3,0.3,0.193318,0.3,0.3,0.3,63.331252,65.774111,108.99568,151.53012,0.000772,0.385403,FORWARD
3607,115.424,66.676196,69.464757,0.3,0.29962,0.3,0.225323,0.29962,0.3,0.3,71.873266,66.413337,109.03964,151.5678,0.000837,0.545455,FORWARD
3608,115.456,66.811929,65.530278,0.3,0.29934,0.3,0.247726,0.29934,0.3,0.3,65.328815,67.582394,109.07732,151.60548,0.000772,0.427083,FORWARD
3609,115.488,69.134544,67.980625,0.3,0.299119,0.3,0.263408,0.299119,0.3,0.3,62.064259,69.661587,109.115,151.64316,0.000772,0.385403,FORWARD
3610,115.52,66.990801,67.05569,0.3,0.298957,0.3,0.274386,0.298957,0.3,0.3,68.980233,66.327946,109.15268,151.68084,0.000772,0.369246,FORWARD
3611,115.552,71.897522,67.373453,0.3,0.298802,0.3,0.28207,0.298802,0.3,0.3,61.168269,67.716006,109.19036,151.7248,0.000837,0.362751,FORWARD
3612,115.584,61.74134,66.445871,0.3,0.298739,0.067989,0.287449,0.298739,0.3,0.067989,67.761781,74.610217,109.22804,151.76248,0.000772,0.360103,FORWARD
3613,115.616,69.235604,68.388575,0.3,0.298697,0.3,0.291214,0.298697,0.3,0.3,67.789932,67.588054,109.22804,151.83784,0.000772,0.359017,FORWARD
3614,115.648,67.243061,71.151994,0.3,0.298669,0.3,0.29385,0.298669,0.3,0.3,71.306307,66.433902,109.26572,151.87552,0.000772,0.35857,FORWARD
3615,115.68,68.551445,67.281916,0.3,0.298609,0.3,0.295695,0.298609,0.3,0.3,64.323225,68.062056,109.30968,151.9132,0.000837,0.358386,FORWARD
3616,115.712,69.826457,62.145816,0.3,0.298612,0.3,0.296987,0.298612,0.3,0.3,65.581764,65.561193,109.34736,151.95088,0.000772,0.358311,FORWARD
3617,115.744,63.168906,64.33173,0.3,0.298613,0.3,0.297891,0.298613,0.3,0.3,58.639771,64.070996,109.38504,151.98856,0.000772,0.358279,FORWARD
3618,115.776,71.107997,67.113476,0.3,0.298614,0.3,0.298523,0.298614,0.3,0.3,66.271693,68.383101,109.42272,152.02624,0.000772,0.358267,FORWARD
3619,115.808,62.765096,73.929231,0.068174,0.068174,0.3,0.229418,0.068174,0.3,0.3,64.660863,66.046167,109.4604,152.06392,0.000772,0.358261,FORWARD
3620,115.84,67.726694,75.371554,0.067783,0.067609,0.3,0.180928,0.067609,0.3,0.3,66.878393,70.019096,109.49808,152.1016,0.000772,0.545455,FORWARD
3621,115.872,70.741878,78.495593,0.066936,0.066842,0.3,0.14673,0.066842,0.3,0.3,67.559852,66.839615,109.53576,152.14556,0.000837,0.427083,FORWARD
3622,115.904,70.448954,75.482111,0.067753,0.066719,0.3,0.123037,0.066719,0.3,0.3,70.514214,64.696217,109.57344,152.18324,0.000772,0.385403,FORWARD
3623,115.936,66.512168,80.161884,0.066485,0.066145,0.3,0.106071,0.066145,0.3,0.3,65.751339,70.683839,109.61112,152.22092,0.000772,0.369246,FORWARD
3624,115.968,67.049348,86.755102,0.064698,0.064698,0.3,0.093659,0.065087,0.3,0.3,62.613719,68.588948,109.65508,152.2586,0.000837,0.362751,FORWARD
3625,116.0,62.283693,91.343838,0.063454,0.063454,0.3,0.084598,0.064005,0.3,0.3,68.056577,60.136176,109.69276,152.29628,0.000772,0.360103,FORWARD
3626,116.032,63.064105,90.910664,0.063572,0.063354,0.3,0.07829,0.063354,0.3,0.3,65.948482,65.757358,109.73044,152.33396,0.000772,0.359017,FORWARD
3627,116.064,71.196151,101.08217,0.060815,0.060815,0.3,0.073047,0.061948,0.3,0.3,66.079236,66.79859,109.76812,152.37164,0.000772,0.35857,FORWARD
3628,116.096,70.225786,98.459577,0.061526,0.061301,0.3,0.069591,0.061301,0.3,0.3,70.36972,65.659097,109.8058,152.40932,0.000772,0.358386,FORWARD
3629,116.128,68.714451,110.426267,0.056017,0.056017,0.3,0.065519,0.058912,0.3,0.3,63.213842,64.957429,109.84348,152.447,0.000772,0.358311,FORWARD
3630,116.16,65.887197,106.39277,0.058553,0.058246,0.3,0.063429,0.058246,0.3,0.3,64.951782,64.527122,109.88116,152.49096,0.000837,0.358279,FORWARD
3631,116.192,70.812302,109.684582,0.056484,0.056484,0.3,0.061345,0.057119,0.3,0.3,65.177315,68.272022,109.91884,152.52864,0.000772,0.358267,FORWARD
3632,116.224,74.398441,107.572646,0.057811,0.056871,0.3,0.060285,0.056871,0.3,0.3,68.572675,68.82087,109.95652,152.56632,0.000772,0.358261,FORWARD
3633,116.256,64.918271,105.83879,0.058901,0.057061,0.3,0.05987,0.057061,0.3,0.3,64.881189,69.856053,110.00048,152.604,0.000837,0.358259,FORWARD
3634,116.288,73.456207,106.12977,0.058718,0.057159,0.3,0.059524,0.057159,0.3,0.3,66.142736,64.752967,110.03816,152.64168,0.000772,0.358258,FORWARD
3635,116.32,68.303342,114.731568,0.053311,0.053311,0.3,0.05766,0.055285,0.3,0.3,67.02888,65.90525,110.07584,152.67936,0.000772,0.358258,FORWARD
3636,116.352,68.955409,112.877178,0.054477,0.054477,0.3,0.056705,0.0545,0.3,0.3,66.761461,66.752883,110.11352,152.71704,0.000772,0.358258,FORWARD
3637,116.384,68.778296,109.062686,0.056874,0.054855,0.3,0.056756,0.054855,0.3,0.3,66.082663,69.878424,110.1512,152.75472,0.000772,0.358258,FORWARD
3638,116.416,74.682656,115.176739,0.053032,0.053032,0.3,0.055639,0.053665,0.3,0.3,64.793055,61.183274,110.18888,152.79868,0.000837,0.358258,FORWARD
3639,116.448,67.940943,122.652465,0.049303,0.049303,0.3,0.053738,0.051606,0.3,0.3,64.836081,68.646307,110.22656,152.83636,0.000772,0.358258,FORWARD
3640,116.48,70.710637,118.513496,0.050934,0.05087,0.3,0.052897,0.05087,0.3,0.3,68.962736,65.501083,110.26424,152.87404,0.000772,0.358258,FORWARD
3641,116.512,69.187199,122.667714,0.049299,0.049299,0.3,0.051817,0.049811,0.3,0.3,67.003644,62.946075,110.30192,152.91172,0.000772,0.358258,FORWARD
3642,116.544,62.963306,122.412923,0.049366,0.049156,0.3,0.051082,0.049156,0.3,0.3,68.961641,61.05415,110.3396,152.9494,0.000772,0.358258,FORWARD
3643,116.576,66.050743,130.412365,0.047262,0.047262,0.3,0.049936,0.047982,0.3,0.3,66.845743,63.434623,110.37728,152.98708,0.000772,0.358258,FORWARD
3644,116.608,66.828525,122.276717,0.049401,0.047995,0.068381,0.049776,0.047995,0.068381,0.3,73.164948,68.455351,110.41496,153.02476,0.000772,0.358258,FORWARD
3645,116.64,70.562407,145.667313,0.043251,0.043251,0.3,0.047818,0.045799,0.3,0.3,64.23332,64.503813,110.49032,153.02476,0.000772,0.358258,FORWARD
3646,116.672,63.785787,134.372297,0.046221,0.045537,0.3,0.047339,0.045537,0.3,0.3,58.637718,63.928356,110.52172,153.05616,0.000644,0.358258,FORWARD
